time	V(buffer_out)
3.218350000000247e-007	6.072445e-001
3.221950000000251e-007	6.072309e-001
3.225550000000255e-007	6.072177e-001
3.229150000000259e-007	6.072049e-001
3.232078571428834e-007	6.071949e-001
3.235007142857409e-007	6.071855e-001
3.237935714285984e-007	6.071764e-001
3.240864285714559e-007	6.071677e-001
3.243792857143133e-007	6.071595e-001
3.246721428571708e-007	6.071517e-001
3.249650000000283e-007	6.071444e-001
3.252707142857429e-007	6.071372e-001
3.255764285714576e-007	6.071304e-001
3.258821428571722e-007	6.071241e-001
3.261878571428868e-007	6.071183e-001
3.264935714286014e-007	6.071129e-001
3.267992857143161e-007	6.071080e-001
3.271050000000307e-007	6.071036e-001
3.271150000000307e-007	6.071034e-001
3.275364285714598e-007	6.070981e-001
3.279578571428888e-007	6.070934e-001
3.283792857143179e-007	6.070893e-001
3.288007142857469e-007	6.070859e-001
3.292221428571760e-007	6.070831e-001
3.296435714286050e-007	6.070809e-001
3.300650000000341e-007	6.070794e-001
3.304850000000345e-007	6.070785e-001
3.309050000000350e-007	6.070778e-001
3.313250000000355e-007	6.070775e-001
3.317450000000360e-007	6.070775e-001
3.321650000000364e-007	6.070779e-001
3.325850000000369e-007	6.070786e-001
3.330050000000374e-007	6.070796e-001
3.334935714286094e-007	6.070810e-001
3.339821428571814e-007	6.070825e-001
3.344707142857533e-007	6.070841e-001
3.349592857143253e-007	6.070859e-001
3.354478571428973e-007	6.070877e-001
3.359364285714693e-007	6.070897e-001
3.364250000000413e-007	6.070917e-001
3.373550000000423e-007	6.070954e-001
3.379407142857508e-007	6.070977e-001
3.385264285714593e-007	6.070998e-001
3.391121428571677e-007	6.071018e-001
3.396978571428762e-007	6.071036e-001
3.402835714285847e-007	6.071051e-001
3.408692857142932e-007	6.071065e-001
3.414550000000016e-007	6.071078e-001
3.417507142857162e-007	6.071084e-001
3.420464285714309e-007	6.071081e-001
3.423421428571455e-007	6.071067e-001
3.426378571428601e-007	6.071044e-001
3.429335714285747e-007	6.071010e-001
3.432292857142893e-007	6.070966e-001
3.435250000000039e-007	6.070912e-001
3.439035714285758e-007	6.070820e-001
3.442821428571477e-007	6.070683e-001
3.446607142857195e-007	6.070501e-001
3.450392857142914e-007	6.070273e-001
3.454178571428632e-007	6.070000e-001
3.457964285714351e-007	6.069682e-001
3.461750000000070e-007	6.069318e-001
3.463721428571501e-007	6.069102e-001
3.465692857142931e-007	6.068868e-001
3.467664285714362e-007	6.068618e-001
3.469635714285793e-007	6.068352e-001
3.471607142857224e-007	6.068068e-001
3.473578571428654e-007	6.067768e-001
3.475550000000085e-007	6.067451e-001
3.475650000000085e-007	6.067435e-001
3.479392857142947e-007	6.066781e-001
3.483135714285808e-007	6.066064e-001
3.486878571428669e-007	6.065283e-001
3.490621428571531e-007	6.064438e-001
3.494364285714392e-007	6.063531e-001
3.498107142857254e-007	6.062559e-001
3.501850000000115e-007	6.061524e-001
3.508621428571551e-007	6.059465e-001
3.515392857142987e-007	6.057255e-001
3.522164285714424e-007	6.054895e-001
3.528935714285860e-007	6.052385e-001
3.535707142857296e-007	6.049725e-001
3.542478571428732e-007	6.046915e-001
3.549250000000169e-007	6.043954e-001
3.553350000000173e-007	6.042131e-001
3.557450000000178e-007	6.040286e-001
3.561550000000183e-007	6.038417e-001
3.565650000000187e-007	6.036527e-001
3.569750000000192e-007	6.034614e-001
3.573850000000197e-007	6.032678e-001
3.577950000000201e-007	6.030720e-001
3.578050000000201e-007	6.030672e-001
3.579735714285917e-007	6.029866e-001
3.581421428571634e-007	6.029059e-001
3.583107142857350e-007	6.028250e-001
3.584792857143066e-007	6.027440e-001
3.586478571428782e-007	6.026628e-001
3.588164285714499e-007	6.025815e-001
3.589850000000215e-007	6.025000e-001
3.590935714285930e-007	6.024475e-001
3.592021428571646e-007	6.023950e-001
3.593107142857361e-007	6.023425e-001
3.594192857143077e-007	6.022899e-001
3.595278571428792e-007	6.022373e-001
3.596364285714508e-007	6.021847e-001
3.597450000000223e-007	6.021321e-001
3.598292857143049e-007	6.020912e-001
3.599135714285875e-007	6.020503e-001
3.599978571428701e-007	6.020095e-001
3.600821428571526e-007	6.019686e-001
3.601664285714352e-007	6.019277e-001
3.602507142857178e-007	6.018869e-001
3.603350000000004e-007	6.018460e-001
3.604035714285718e-007	6.018127e-001
3.604721428571434e-007	6.017795e-001
3.605407142857149e-007	6.017463e-001
3.606092857142864e-007	6.017130e-001
3.606778571428579e-007	6.016798e-001
3.607464285714294e-007	6.016465e-001
3.608150000000009e-007	6.016133e-001
3.608807142857153e-007	6.015815e-001
3.609464285714296e-007	6.015496e-001
3.610121428571440e-007	6.015178e-001
3.610778571428583e-007	6.014860e-001
3.611435714285727e-007	6.014543e-001
3.612092857142871e-007	6.014225e-001
3.612750000000014e-007	6.013907e-001
3.613350000000015e-007	6.013617e-001
3.613950000000016e-007	6.013328e-001
3.614550000000016e-007	6.013038e-001
3.615150000000017e-007	6.012749e-001
3.615750000000018e-007	6.012461e-001
3.616350000000018e-007	6.012172e-001
3.616950000000019e-007	6.011884e-001
3.618021428571449e-007	6.011369e-001
3.619092857142878e-007	6.010855e-001
3.620164285714308e-007	6.010343e-001
3.621235714285738e-007	6.009832e-001
3.622307142857168e-007	6.009322e-001
3.623378571428597e-007	6.008813e-001
3.624450000000027e-007	6.008306e-001
3.624792857142885e-007	6.008144e-001
3.625135714285742e-007	6.007983e-001
3.625478571428600e-007	6.007821e-001
3.625821428571458e-007	6.007660e-001
3.626164285714315e-007	6.007499e-001
3.626507142857173e-007	6.007338e-001
3.626850000000030e-007	6.007177e-001
3.627135714285745e-007	6.007043e-001
3.627421428571460e-007	6.006909e-001
3.627707142857174e-007	6.006775e-001
3.627992857142889e-007	6.006641e-001
3.628278571428603e-007	6.006508e-001
3.628564285714318e-007	6.006375e-001
3.628850000000032e-007	6.006242e-001
3.629135714285747e-007	6.006109e-001
3.629421428571462e-007	6.005976e-001
3.629707142857176e-007	6.005844e-001
3.629992857142891e-007	6.005712e-001
3.630278571428605e-007	6.005579e-001
3.630564285714320e-007	6.005447e-001
3.630850000000035e-007	6.005315e-001
3.631150000000035e-007	6.005177e-001
3.631450000000035e-007	6.005038e-001
3.631750000000036e-007	6.004900e-001
3.632050000000036e-007	6.004762e-001
3.632350000000036e-007	6.004625e-001
3.632650000000037e-007	6.004488e-001
3.632950000000037e-007	6.004351e-001
3.633278571428609e-007	6.004201e-001
3.633607142857181e-007	6.004051e-001
3.633935714285752e-007	6.003901e-001
3.634264285714324e-007	6.003752e-001
3.634592857142896e-007	6.003603e-001
3.634921428571468e-007	6.003454e-001
3.635250000000040e-007	6.003305e-001
3.635592857142897e-007	6.003151e-001
3.635935714285755e-007	6.002996e-001
3.636278571428612e-007	6.002842e-001
3.636621428571470e-007	6.002688e-001
3.636964285714328e-007	6.002535e-001
3.637307142857185e-007	6.002382e-001
3.637650000000042e-007	6.002229e-001
3.637992857142900e-007	6.002076e-001
3.638335714285757e-007	6.001924e-001
3.638678571428615e-007	6.001772e-001
3.639021428571473e-007	6.001620e-001
3.639364285714330e-007	6.001469e-001
3.639707142857188e-007	6.001318e-001
3.640050000000045e-007	6.001168e-001
3.640350000000045e-007	6.001036e-001
3.640650000000046e-007	6.000905e-001
3.640950000000046e-007	6.000774e-001
3.641250000000047e-007	6.000643e-001
3.641550000000047e-007	6.000513e-001
3.641850000000047e-007	6.000383e-001
3.642150000000048e-007	6.000253e-001
3.642407142857191e-007	6.000142e-001
3.642664285714334e-007	6.000031e-001
3.642921428571477e-007	5.999920e-001
3.643178571428620e-007	5.999810e-001
3.643435714285763e-007	5.999699e-001
3.643692857142906e-007	5.999589e-001
3.643950000000050e-007	5.999479e-001
3.644221428571479e-007	5.999364e-001
3.644492857142907e-007	5.999248e-001
3.644764285714336e-007	5.999133e-001
3.645035714285765e-007	5.999018e-001
3.645307142857194e-007	5.998904e-001
3.645578571428623e-007	5.998789e-001
3.645850000000052e-007	5.998675e-001
3.646350000000052e-007	5.998465e-001
3.646850000000053e-007	5.998256e-001
3.647350000000053e-007	5.998048e-001
3.647850000000054e-007	5.997841e-001
3.648350000000055e-007	5.997635e-001
3.648850000000055e-007	5.997430e-001
3.649350000000056e-007	5.997225e-001
3.649592857142913e-007	5.997126e-001
3.649835714285770e-007	5.997027e-001
3.650078571428628e-007	5.996929e-001
3.650321428571486e-007	5.996830e-001
3.650564285714343e-007	5.996732e-001
3.650807142857200e-007	5.996634e-001
3.651050000000058e-007	5.996537e-001
3.651350000000058e-007	5.996417e-001
3.651550000000058e-007	5.996336e-001
3.651750000000058e-007	5.996256e-001
3.651950000000059e-007	5.996177e-001
3.652150000000059e-007	5.996097e-001
3.652250000000059e-007	5.996058e-001
3.652350000000059e-007	5.996018e-001
3.652450000000059e-007	5.995979e-001
3.652550000000059e-007	5.995939e-001
3.652650000000059e-007	5.995899e-001
3.652750000000060e-007	5.995860e-001
3.652850000000060e-007	5.995820e-001
3.652950000000060e-007	5.995781e-001
3.653150000000060e-007	5.995702e-001
3.653350000000060e-007	5.995623e-001
3.653550000000060e-007	5.995545e-001
3.653750000000061e-007	5.995467e-001
3.653950000000061e-007	5.995389e-001
3.654150000000061e-007	5.995311e-001
3.654350000000061e-007	5.995233e-001
3.654550000000062e-007	5.995156e-001
3.654750000000062e-007	5.995078e-001
3.654950000000062e-007	5.995001e-001
3.655050000000062e-007	5.994962e-001
3.655150000000062e-007	5.994924e-001
3.655250000000062e-007	5.994885e-001
3.655350000000062e-007	5.994846e-001
3.655450000000063e-007	5.994808e-001
3.655550000000063e-007	5.994770e-001
3.655650000000063e-007	5.994731e-001
3.655750000000063e-007	5.994693e-001
3.655850000000063e-007	5.994655e-001
3.655950000000063e-007	5.994617e-001
3.656050000000063e-007	5.994579e-001
3.656150000000063e-007	5.994540e-001
3.656250000000064e-007	5.994502e-001
3.656350000000064e-007	5.994464e-001
3.656450000000064e-007	5.994426e-001
3.656550000000064e-007	5.994388e-001
3.656650000000064e-007	5.994350e-001
3.656750000000064e-007	5.994312e-001
3.656850000000064e-007	5.994275e-001
3.656950000000064e-007	5.994236e-001
3.657050000000064e-007	5.994199e-001
3.657150000000065e-007	5.994161e-001
3.657250000000065e-007	5.994123e-001
3.657350000000065e-007	5.994086e-001
3.657550000000065e-007	5.994011e-001
3.657850000000065e-007	5.993899e-001
3.658207142857209e-007	5.993765e-001
3.658564285714352e-007	5.993632e-001
3.658921428571495e-007	5.993500e-001
3.659278571428638e-007	5.993368e-001
3.659635714285781e-007	5.993237e-001
3.659992857142925e-007	5.993107e-001
3.660350000000068e-007	5.992977e-001
3.661964285714356e-007	5.992396e-001
3.663578571428643e-007	5.991827e-001
